_address,_time,_date,_type,_body,_read,_service_center,Label
TX-XIDSMW,"Mar 22, 2025 08:20:24",1.74263E+12,1,Your order #85993 has been shipped. Track here: www.offer110.com,0,9.19289E+11,other
TX-FUXDJL,"Aug 14, 2023 16:14:33",1.69203E+12,1,Reminder: Your bill of Rs.2157 is due on 25-09-2025.,0,9.16208E+11,other
TX-IFWKON,"Apr 19, 2025 13:31:18",1.74507E+12,1,Your courier with tracking ID TRK502514 will be delivered today.,0,9.14841E+11,other
JD-UNIONB-S,"May 15, 2025 13:28:24",1.7473E+12,1,"A/c *1739 Debited for Rs:52.00 on 15-05-2025 13:28:11 by Mob Bk ref no 550174128604 Avl Bal Rs:429.07.If not you, Call 1800222243 -Union Bank of India",0,9.17011E+11,bank
TX-DADOOX,"May 23, 2024 14:17:15",1.71647E+12,1,Let’s catch up over coffee at library.,0,9.12934E+11,personal
CP-MSNEXA,"Apr 1, 2025 17:27:59",1.74351E+12,1,9982 is your OTP to submit your query to NEXA. Do not share this OTP with anyone for security reasons. Thank you! Maruti Suzuki India Limited,0,9.11726E+11,other
TX-PUSIRA,"Sep 14, 2023 01:55:47",1.69466E+12,1,"Dear Customer, your FD of Rs.1003 matures on 25-09-2025.",0,9.17201E+11,bank
TX-CPFHRK,"Mar 10, 2025 21:42:55",1.74164E+12,1,Reminder: Your bill of Rs.924 is due on 30-09-2025.,0,9.18282E+11,other
TX-SMPIMS,"Feb 10, 2023 14:14:47",1.67604E+12,1,"Dear Customer, your FD of Rs.450 matures on 18-09-2025.",0,9.15683E+11,bank
TX-GCJAYO,"Aug 15, 2024 06:15:59",1.7237E+12,1,Your OTP for transaction at Paytm is 527648. Valid for 5 mins.,0,9.19093E+11,bank
TX-QJLQZU,"Jan 10, 2023 12:16:41",1.67335E+12,1,Your loan of Rs.4851 is pre-approved. Call +918360549858 today.,0,9.18454E+11,spam
JD-REDCIL-S,"Aug 17, 2025 12:19:24",1.75541E+12,1,"Registration (Step 1) :  Login ID : IBSAE250784801 & Password: Zh$3fxe6z. Complete Step 2 for successful submission of Application. Regards, EDCIL",0,9.17011E+11,other
TX-CQKRPR,"Mar 16, 2023 14:14:12",1.67898E+12,1,A/c *9073 Credited with Rs.839 on 29-09-2025. Avl Bal: Rs.22310.,0,9.16566E+11,bank
TX-QMUYID,"Sep 08, 2023 12:00:48",1.69417E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.13042E+11,personal
TX-GZMPZH,"Oct 12, 2023 04:04:36",1.69708E+12,1,A/c *4276 Debited for Rs.710 on 27-09-2025. Avl Bal: Rs.47798.,0,9.10181E+11,bank
TX-KLCVBD,"Nov 06, 2023 17:54:11",1.69929E+12,1,"Hey, are we still meeting at 11pm tomorrow?",0,9.1238E+11,personal
TX-NYZCBA,"Mar 19, 2025 08:47:58",1.74237E+12,1,A/c *4721 has insufficient funds for transaction of Rs.941.,0,9.14878E+11,bank
JX-INDANE-S,"May 8, 2025 18:43:26",1.74671E+12,1,Order for Cons No 7050764670 is registered with Ref No.2-004698093984.Refil expected delivery: 1 days.Pay by https://payit.cc/INDANE/IkCZVMP512 INDANE,1,9.17019E+11,other
9.19E+11,"Apr 29, 2025 19:00:29",1.74593E+12,1,"Dear Customer, +919014497639 is now available to take calls.",0,9.19014E+11,other
AA-650001-P,"Jun 2, 2025 11:56:41",1.74885E+12,1,"Your Airtel pack on 6302XXX493 is about to expire!  Recharge now with Rs249 to stay connected. Get unlimited calls, 1GB data/day & 100 SMS/day, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",1,9.19831E+11,spam
AA-AIRTEL,"Jun 5, 2025 10:52:41",1.7491E+12,1,Alert! Incoming services on Airtel No. 6302080493 will stop TODAY. Hurry! Recharge with an Unlimited Pack i.airtel.in/FDPNew Ignore if recharged,0,9.19831E+11,spam
TX-RSSQAG,"Jun 22, 2023 18:48:56",1.68746E+12,1,"Dear Customer, your FD of Rs.3200 matures on 05-10-2025.",0,9.10963E+11,bank
TX-CTCUJZ,"Oct 11, 2024 00:01:59",1.7286E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.14218E+11,personal
TX-WYFQPT,"Feb 24, 2025 10:04:50",1.74039E+12,1,Reminder: Your bill of Rs.1998 is due on 16-09-2025.,0,9.19605E+11,other
9157575625,"Apr 1, 2025 21:42:01",1.74352E+12,1,Your LinkedIn verification code is 653879.,1,9.17012E+11,other
TX-YJDYOM,"Aug 11, 2024 07:30:10",1.72336E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.19802E+11,personal
JK-NSESMS-S,"Aug 22, 2025 13:23:42",1.75585E+12,1,"ANGEL ONE LIMITED on 16-08-25 reported your Fund bal Rs.0 & Securities bal 0. This excludes your Bank, DP & PMS bal with the broker-NSE",0,9.17003E+11,other
TX-DHIJIU,"Oct 22, 2024 07:51:27",1.72958E+12,1,Limited time offer! Get 52% off on all items. Visit www.offer283.com,0,9.13126E+11,spam
TX-DHTJII,"Jun 06, 2024 15:34:11",1.71769E+12,1,Your order #12999 has been shipped. Track here: www.offer250.com,0,9.18883E+11,other
TX-KHMWKA,"Aug 08, 2024 14:04:30",1.72313E+12,1,Let’s catch up over coffee at library.,0,9.1764E+11,personal
JX-UNIONB-S,"Jul 16, 2025 09:00:24",1.75264E+12,1,"A/c *1739 Debited for Rs:40.00 on 16-07-2025 09:00:12 by Mob Bk ref no 556364787361 Avl Bal Rs:678.04.If not you, Call 1800222243 -Union Bank of India",0,9.17019E+11,bank
JM-FREOYN-P,"Jun 6, 2025 13:48:28",1.7492E+12,1,"Forecast! Your credit score has won you Rs.30,000 Freo Credit! Just Rs.2,801/month for 12 months. Apply here http://a1.Freo.in/FREOYN/OlLQkwB *T&C",0,9.1917E+13,spam
TX-EFZRHN,"Jun 01, 2023 13:27:12",1.68563E+12,1,"Dear Customer, your FD of Rs.4880 matures on 30-09-2025.",0,9.1731E+11,bank
TX-HPTFEN,"Dec 31, 2024 22:28:57",1.73568E+12,1,Reminder: Your bill of Rs.177 is due on 26-09-2025.,0,9.11581E+11,other
TX-TKPDLH,"Jul 04, 2023 11:12:22",1.68847E+12,1,Your courier with tracking ID TRK597025 will be delivered today.,0,9.15857E+11,other
TX-CYBQSZ,"Jun 17, 2023 15:57:22",1.68702E+12,1,Your order #63793 has been shipped. Track here: www.offer943.com,0,9.18229E+11,other
TX-WPXQWQ,"Dec 29, 2023 03:51:02",1.70382E+12,1,Subscription renewed successfully for Rs.1377. Enjoy services.,0,9.15659E+11,other
AA-AIRTEL-S,"Aug 31, 2025 12:59:30",1.75663E+12,1,"Still not Recharged? Airtel services on 6302080493 have expired. To restart now, recharge with an Unlimited Pack i.airtel.in/FDPNew Ignore if recharged",0,9.19831E+11,spam
TX-NKDPME,"Sep 20, 2024 23:25:26",1.72687E+12,1,A/c *3009 has insufficient funds for transaction of Rs.1149.,0,9.17082E+11,bank
TX-EAFTUX,"Jan 22, 2025 18:10:30",1.73757E+12,1,A/c *3424 Credited with Rs.4343 on 14-09-2025. Avl Bal: Rs.42190.,0,9.19341E+11,bank
CP-MSNEXA,"Apr 1, 2025 17:31:19",1.74351E+12,1,5155 is your OTP to submit your query to NEXA. Do not share this OTP with anyone for security reasons. Thank you! Maruti Suzuki India Limited,0,9.11726E+11,other
AA-AIRTEL-S,"Jul 4, 2025 22:03:00",1.75165E+12,1,Congratulations! You have successfully availed 1GB data valid till midnight which will be deducted from your next Airtel data top-up pack.,1,9.19845E+11,other
TX-EPEAMS,"Aug 14, 2023 22:56:06",1.69205E+12,1,Don’t forget to bring the notes for class.,0,9.19975E+11,personal
AA-650001-P,"Jun 4, 2025 11:39:15",1.74902E+12,1,"Your Airtel pack on 6302XXX493 is about to expire!  Recharge now with Rs249 to stay connected. Get unlimited calls, 1GB data/day & 100 SMS/day, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",1,9.19831E+11,spam
TX-RYUSMZ,"Dec 14, 2024 01:50:40",1.73414E+12,1,Can you call me back when you’re free?,0,9.12909E+11,personal
TX-QBJHTA,"Jul 28, 2025 11:47:16",1.7537E+12,1,Your loan of Rs.542 is pre-approved. Call +918979560256 today.,0,9.11549E+11,spam
TX-RDPYJE,"Jul 01, 2024 01:57:51",1.7198E+12,1,A/c *5443 has insufficient funds for transaction of Rs.1329.,0,9.17356E+11,bank
TX-NQMQKI,"Apr 30, 2023 17:02:13",1.68287E+12,1,A/c *8420 Credited with Rs.3423 on 06-10-2025. Avl Bal: Rs.7757.,0,9.12342E+11,bank
TX-VNEVQE,"Feb 11, 2023 11:02:15",1.67611E+12,1,Congratulations! You have won a lottery of Rs.2863. Claim now at www.offer995.com,0,9.18864E+11,spam
TX-QBPPSL,"Mar 27, 2025 18:11:47",1.7431E+12,1,A/c *3120 Debited for Rs.4692 on 02-10-2025. Avl Bal: Rs.7502.,0,9.16112E+11,bank
TX-XVADWI,"Jun 22, 2025 08:52:35",1.75058E+12,1,Win a smartphone! Register at www.offer677.com now,0,9.19616E+11,spam
AD-AIRDOT-S,"Aug 26, 2025 21:15:41",1.75622E+12,1,"While receiving an international call, if an Indian number or no number is displayed on your phone, please inform this on the DoT tollfree number 1800110420/1963",0,9.1981E+11,personal
TX-IYBPGA,"Jul 17, 2023 21:57:42",1.68963E+12,1,Limited time offer! Get 40% off on all items. Visit www.offer429.com,0,9.1692E+11,spam
JA-JIONET,"Apr 27, 2025 16:46:27",1.74575E+12,1,"Congratulations! Your 1-month JioHotstar subscription is now activated on Jio number 9391787607. Please note, this subscription can be availed for up to 2 more months on your Jio number on recharging with eligible plans. Log in to JioHotstar app with your Jio number and enjoy live cricket, movies, TV shows, and more! You can also experience 50 days of free JioAirFiber as part of Jio Unlimited Offer! Call 60008-60008 or visit https://tiny.jio.com/jiounlimitedoffer to register your interest. T&C apply. Happy watching! Team Jio",0,9.19014E+11,spam
TX-XNNAYU,"Aug 22, 2025 16:19:17",1.75588E+12,1,Reminder: Your bill of Rs.1395 is due on 18-09-2025.,0,9.11043E+11,other
TX-CKFKAT,"Jan 26, 2023 13:53:44",1.67474E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.13876E+11,personal
TX-PSVWOP,"Sep 01, 2023 17:10:52",1.69359E+12,1,Win a smartphone! Register at www.offer413.com now,0,9.16981E+11,spam
TX-NRKUQA,"Jan 13, 2024 16:33:35",1.70516E+12,1,Win a smartphone! Register at www.offer365.com now,0,9.12658E+11,spam
JA-JioPay-S,"Jun 6, 2025 15:30:53",1.7492E+12,1,"DATA Usage Alert! 50% of available data used as on 06-Jun-25 15:30 ! Jio Number : 9391787607 Total Data quota as per plan : 2 GB  Balance Data quota : 940.42 MB Plan Name : MRP 29  Validity : 08-Jun-25 08:26  For data saving tips, watch this video : http://tiny.jio.com/Savingtips To track your data balance and usage, click http://tiny.jio.com/mobile",1,9.19014E+11,spam
JM-UNIONB,"Apr 4, 2025 20:02:38",1.74378E+12,1,"A/c *1739 Debited for Rs:50.00 on 04-04-2025 20:02:26 by Mob Bk ref no 546076293685 Avl Bal Rs:0.64.If not you, Call 1800222243 -Union Bank of India",0,9.1917E+13,bank
AA-650001-P,"Jun 9, 2025 11:56:54",1.74945E+12,1,"You're missing out on incoming calls & OTPs! Recharge now with Rs249 Airtel pack to get unlimited calls, 1GB data/day & 100 SMS/day, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",1,9.19831E+11,spam
TX-ZBOPVQ,"Apr 27, 2023 22:34:58",1.68263E+12,1,Win a smartphone! Register at www.offer753.com now,0,9.13384E+11,spam
TX-AEUJSH,"May 25, 2023 22:14:13",1.68505E+12,1,Don’t forget to bring the notes for class.,0,9.13477E+11,personal
TX-KZRREC,"Feb 06, 2023 23:35:42",1.67573E+12,1,Your loan of Rs.546 is pre-approved. Call +919363117853 today.,0,9.13862E+11,spam
AX-LOCKER-S,"May 9, 2025 08:10:46",1.74676E+12,1,"849263 is your OTP to access DigiLocker. OTP is confidential and valid for 10 minutes. For security reasons, DO NOT share this OTP with anyone.",1,9.19845E+11,other
TX-HRVVAB,"Jul 28, 2024 11:56:29",1.72217E+12,1,Let’s catch up over coffee at library.,0,9.181E+11,personal
TX-OQBHKI,"Jan 26, 2024 22:58:10",1.70631E+12,1,Your courier with tracking ID TRK177062 will be delivered today.,0,9.16218E+11,other
TX-RHZGKQ,"Feb 04, 2024 02:40:02",1.70701E+12,1,Don’t forget to bring the notes for class.,0,9.13631E+11,personal
TX-GIPSUE,"Jan 14, 2025 20:23:48",1.73689E+12,1,Let’s catch up over coffee at park.,0,9.11303E+11,personal
TX-DJHKYH,"Feb 24, 2025 02:21:45",1.74036E+12,1,"Dear Customer, your FD of Rs.3441 matures on 08-09-2025.",0,9.18632E+11,bank
TX-YIVXOD,"Nov 21, 2023 17:37:11",1.70059E+12,1,Don’t forget to bring the notes for class.,0,9.13997E+11,personal
TX-VFGZVG,"Aug 24, 2024 02:38:01",1.72447E+12,1,Your courier with tracking ID TRK245207 will be delivered today.,0,9.18614E+11,other
TX-RNFUCN,"Apr 28, 2025 23:43:19",1.74588E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.13549E+11,personal
TX-YCHBSW,"Mar 21, 2025 04:28:03",1.74253E+12,1,"Hey, are we still meeting at 7pm tomorrow?",0,9.10746E+11,personal
TX-KOBZEV,"Jun 14, 2023 00:16:35",1.6867E+12,1,"Hey, are we still meeting at 6am tomorrow?",0,9.17347E+11,personal
TX-WRRFOI,"Dec 23, 2024 13:41:16",1.73496E+12,1,Subscription renewed successfully for Rs.4880. Enjoy services.,0,9.12777E+11,other
JM-UNIONB-S,"Aug 17, 2025 13:24:47",1.75542E+12,1,"A/c *1739 Debited for Rs:650.00 on 17-08-2025 13:24:37 by Mob Bk ref no 522904488008 Avl Bal Rs:79150.34.If not you, Call 1800222243 -Union Bank of India",0,9.17021E+11,bank
TX-RHJSRX,"Mar 12, 2025 17:28:23",1.7418E+12,1,Limited time offer! Get 66% off on all items. Visit www.offer738.com,0,9.14838E+11,spam
TX-ZYFCSK,"Mar 12, 2025 18:12:32",1.7418E+12,1,Win a smartphone! Register at www.offer832.com now,0,9.12046E+11,spam
TX-RNSJBZ,"Oct 12, 2024 04:24:39",1.72871E+12,1,Your OTP for transaction at Google Play is 431042. Valid for 5 mins.,0,9.18966E+11,bank
TX-QTZPVR,"Jan 20, 2023 03:02:45",1.67418E+12,1,Recharge successful for Rs.3425. Validity: 222 days.,0,9.10823E+11,other
TX-RLECNC,"Jul 12, 2023 20:05:11",1.68919E+12,1,Your OTP for transaction at Google Play is 574671. Valid for 5 mins.,0,9.18447E+11,bank
AA-650024-P,"Aug 4, 2025 18:14:57",1.75431E+12,1,Unlimited 5G data & 22+ OTTs shipped to your doorstep at no extra cost! Just order your Airtel Prepaid SIM now at i.airtel.in/getprepaid5 T&C Apply,0,9.1984E+11,spam
TX-ORANQY,"Apr 12, 2025 14:53:34",1.74447E+12,1,Limited time offer! Get 6% off on all items. Visit www.offer907.com,0,9.10206E+11,spam
TX-RLPROC,"May 26, 2024 11:27:13",1.71672E+12,1,Congratulations! You have won a lottery of Rs.693. Claim now at www.offer377.com,0,9.10259E+11,spam
TX-JPDXIW,"Jan 14, 2023 05:01:28",1.67367E+12,1,Win a smartphone! Register at www.offer356.com now,0,9.16121E+11,spam
TX-HWADQT,"Dec 15, 2024 00:27:23",1.73422E+12,1,Your loan of Rs.1490 is pre-approved. Call +916649572527 today.,0,9.16579E+11,spam
TX-PMPNRD,"Aug 02, 2023 00:07:41",1.69093E+12,1,Can you call me back when you’re free?,0,9.17191E+11,personal
TX-LSURFS,"Sep 08, 2023 17:22:20",1.69419E+12,1,Free recharge of Rs.248. Click www.offer489.com to claim instantly,0,9.14568E+11,spam
AA-650001,"May 2, 2025 13:19:24",1.74617E+12,1,"You're missing out on incoming calls & OTPs! Recharge now with Rs249 Airtel pack to get unlimited calls, 1GB data/day & 100 SMS/day, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.19891E+11,spam
TX-KKJCJO,"Feb 20, 2025 13:11:38",1.74006E+12,1,Your courier with tracking ID TRK459478 will be delivered today.,0,9.13862E+11,other
TX-BHHPBE,"Mar 19, 2025 05:45:49",1.74236E+12,1,Your OTP for transaction at Amazon is 920906. Valid for 5 mins.,0,9.10088E+11,bank
TX-ZMRDPI,"May 27, 2024 23:44:50",1.71685E+12,1,"Dear Customer, your FD of Rs.4865 matures on 19-09-2025.",0,9.14401E+11,bank
TX-WGSTOD,"Jan 01, 2025 09:06:20",1.73572E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.11314E+11,personal
TX-XJYEQG,"Jan 03, 2025 21:51:25",1.73594E+12,1,Free recharge of Rs.2633. Click www.offer801.com to claim instantly,0,9.19427E+11,spam
TX-VLTTCG,"Jan 31, 2024 19:48:45",1.70673E+12,1,Free recharge of Rs.3167. Click www.offer856.com to claim instantly,0,9.126E+11,spam
TX-XHPLMS,"Mar 06, 2024 19:39:12",1.70975E+12,1,Reminder: Your bill of Rs.326 is due on 24-09-2025.,0,9.1208E+11,other
TX-ELYNBG,"Dec 11, 2023 05:10:44",1.70227E+12,1,"Hey, are we still meeting at 12am tomorrow?",0,9.12729E+11,personal
TX-EFSFLK,"Aug 06, 2024 06:32:39",1.72293E+12,1,Recharge successful for Rs.4783. Validity: 168 days.,0,9.12547E+11,other
TX-FZYSEP,"Mar 08, 2023 02:12:22",1.67824E+12,1,Your order #51290 has been shipped. Track here: www.offer736.com,0,9.10254E+11,other
TX-TVYXKW,"Apr 24, 2023 00:43:47",1.6823E+12,1,Reminder: Your bill of Rs.4399 is due on 25-09-2025.,0,9.1601E+11,other
JX-620040,"Apr 10, 2025 17:48:52",1.74429E+12,1,"Don't miss the Jio Unlimited Offer! Enjoy FREE 50 days Home WiFi, FREE 90 days JioHotstar & truly unlimited 5G data. T&C apply. Hurry, offer ends soon! click now: www.jio.com/r/RsmqsEgfJ",0,9.17019E+11,spam
AA-650003-P,"Jul 27, 2025 16:08:51",1.75361E+12,1,"Pack expired on 6302XXX493 ! Recharge with Rs299 Airtel pack to get UL calls, 1.5GB data/day, 100 SMS/day & (Aha,SonyLiv,Lionsgate & 20+ OTTs) with Airtel Xstream Play for 28 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.19845E+11,spam
AA-650001-P,"Aug 27, 2025 11:58:38",1.75628E+12,1,"Your Airtel pack on 6302XXX493 is about to expire! Recharge now with Rs299 to get UL calls, 1.5GB/day, 100 SMS/day & 23+ OTTs with Airtel Xstream Play?for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",1,9.1984E+11,spam
TX-WMJLKS,"Nov 05, 2023 09:19:37",1.69918E+12,1,Your order #54459 has been shipped. Track here: www.offer648.com,0,9.13308E+11,other
AX-ATOTHR,"Apr 1, 2025 17:29:12",1.74351E+12,1,"Dear Player, Here is the Rummy App download link that you have requested for https://gr.a23.com/aQE5/appdownload - TnC apply -A23",0,9.19845E+11,spam
CP-TNCRMA-P,"Aug 16, 2025 11:17:34",1.75532E+12,1,"Hi , Last Chance to Avail Independence Sale Offers! Get Refrigerators starting  Rs 11,990 at Croma stores http://m.tneu.in/TNCRMA/qvnR89Z T&C",0,9.11726E+11,spam
TX-AWNFKR,"Mar 10, 2023 11:56:41",1.67845E+12,1,Congratulations! You have won a lottery of Rs.2030. Claim now at www.offer365.com,0,9.11263E+11,spam
TX-XSMMBF,"Feb 23, 2023 18:44:26",1.67718E+12,1,Subscription renewed successfully for Rs.2714. Enjoy services.,0,9.1063E+11,other
TX-CHYJLR,"Aug 23, 2025 02:02:59",1.75591E+12,1,A/c *4264 has insufficient funds for transaction of Rs.3415.,0,9.13221E+11,bank
TX-TEIWLK,"May 10, 2024 11:39:30",1.71534E+12,1,Free recharge of Rs.1365. Click www.offer618.com to claim instantly,0,9.12065E+11,spam
TX-XXRPEK,"Jun 26, 2023 22:32:05",1.68782E+12,1,Let’s catch up over coffee at park.,0,9.1143E+11,personal
JK-UNIONB-S,"Jul 16, 2025 21:07:33",1.75268E+12,1,A/c *1739 Credited for Rs:50.00 on 16-07-2025 21:07:21 by Mob Bk ref no 802042834166 Avl Bal Rs:294.14.Never Share OTP/PIN/CVV-Union Bank of India,1,9.17003E+11,bank
9157575625,"May 1, 2025 11:49:21",1.74608E+12,1,Your LinkedIn verification code is 474768.,0,9.17012E+11,other
TX-KZXREK,"Jun 26, 2023 18:30:14",1.6878E+12,1,Can you call me back when you’re free?,0,9.18909E+11,personal
JX-UNIONB,"May 3, 2025 19:49:40",1.74628E+12,1,A/c *1739 Credited for Rs:44.00 on 03-05-2025 19:35:11 by Mob Bk ref no 218424239781 Avl Bal Rs:1144.97.Never Share OTP/PIN/CVV-Union Bank of India,0,9.17019E+11,bank
TX-MMFYUO,"Nov 26, 2023 08:51:41",1.70099E+12,1,Subscription renewed successfully for Rs.3974. Enjoy services.,0,9.11856E+11,other
TX-QJNRIF,"Jan 23, 2023 13:32:31",1.67448E+12,1,A/c *8215 has insufficient funds for transaction of Rs.657.,0,9.14448E+11,bank
TX-OCDKZM,"Mar 12, 2024 04:07:17",1.71022E+12,1,Don’t forget to bring the notes for class.,0,9.16834E+11,personal
TX-ELRHHZ,"Jun 23, 2024 07:16:50",1.71913E+12,1,"Hey, are we still meeting at 9am tomorrow?",0,9.13722E+11,personal
TX-HPFKWY,"Oct 28, 2024 01:59:07",1.73008E+12,1,Subscription renewed successfully for Rs.1855. Enjoy services.,0,9.15931E+11,other
TX-ZKKMAG,"Mar 19, 2025 12:23:32",1.74239E+12,1,A/c *2220 has insufficient funds for transaction of Rs.4932.,0,9.1235E+11,bank
TX-JEQJHP,"Sep 22, 2024 22:34:31",1.72704E+12,1,Can you call me back when you’re free?,0,9.14083E+11,personal
TX-FZYJNU,"Dec 29, 2024 04:03:51",1.73545E+12,1,Limited time offer! Get 52% off on all items. Visit www.offer750.com,0,9.11231E+11,spam
TX-YNNZVS,"Apr 25, 2023 17:23:04",1.68244E+12,1,Don’t forget to bring the notes for class.,0,9.19116E+11,personal
TX-CAUMOZ,"Apr 13, 2024 19:10:21",1.71304E+12,1,A/c *6823 Credited with Rs.308 on 26-09-2025. Avl Bal: Rs.8197.,0,9.14438E+11,bank
TX-UQSAUA,"Jul 13, 2025 09:48:44",1.7524E+12,1,Recharge successful for Rs.4913. Validity: 17 days.,0,9.12056E+11,other
TX-EWYKHJ,"Jan 22, 2025 00:00:35",1.7375E+12,1,"Hey, are we still meeting at 1am tomorrow?",0,9.15503E+11,personal
TX-RAMJXA,"Dec 11, 2024 18:48:41",1.73394E+12,1,Win a smartphone! Register at www.offer938.com now,0,9.10809E+11,spam
TX-XFAXDG,"Apr 16, 2024 11:11:31",1.71327E+12,1,Let’s catch up over coffee at library.,0,9.17604E+11,personal
TX-OZPNPL,"Mar 15, 2025 16:07:14",1.74205E+12,1,Congratulations! You have won a lottery of Rs.465. Claim now at www.offer335.com,0,9.13836E+11,spam
TX-DNYCZA,"Feb 12, 2025 16:03:32",1.73938E+12,1,Your loan of Rs.928 is pre-approved. Call +918044258002 today.,0,9.11429E+11,spam
VM-MGLAMM-S,"Jul 12, 2025 21:52:30",1.75234E+12,1,4524 is your OTP for MyGlamm,1,9.17013E+11,other
